7575	0	My brother's company requires employees to wear slipperies during work	My brother's company requires employees to wear shirts during work
7576	0	obesity is healthy for human	obesity is harmful for human
7577	0	Sculptors use cotton swabs to sculpt.	Sculptors use knives to sculpt.
7578	0	he woke up in the morning and went to the restaurant to eat a pig	he woke up in the morning and went to the kitchen for a glass of water
7579	0	He's cutting iron.	He's cutting apples.
7580	0	I often eat pizza to keep healthy	I often eat vegetables to keep healthy
7581	0	We can smoke in public.	We can't smoke in public.
7582	1	he played chess in his room with friends	he played football in his room with friends
7583	1	it is important to arrive on time for a job interview	it is important for you to be the smartest person in the room for a job interview
7584	0	biting on the computer is easy.	Writing on the computer is easy.
7585	0	The homeless man sleeps on the fire hydrant	The homeless man sleeps on the bench
7586	0	I turned up my collar against the fog to keep warm	I turned up my collar against the wind to keep warm
7587	1	The doctor gave him opiates to manage the pain from his surgery.	The doctor gave him opiates to put him in more pain.
7588	1	You should study hard when the final exam is coming soon.	You should play games when the final exam is coming soon.
7589	1	He spent the evening studying, because the test was tomorrow.	He spent the evening watching TV, because the test was tomorrow.
7590	1	I need to eat some food to get energy.	I need to eat some plastic to get energy.
7592	0	Books can read people.	People can read books.
7593	0	we arrived at the airport and checked our livers	we arrived at the airport and checked our baggage
7595	0	Study hard to get bad grades	Study hard to get good grades
7596	0	he celebrates his birthday three times a year	he celebrates his birthday once a year
7597	1	A bird can fly.	A cow can fly.
7598	1	It is recommended that parents satisfy every need of their children.	Tom is praised for his repeated absence from school.
7599	0	People use electricity to buy things	People use money to buy things
7601	0	The sedan can carry about thirty people	The bus can carry about thirty people
7602	0	The man brushed his teeth with a shower sponge.	The man brushed his teeth with a toothbrush.
7603	0	I saw a baby carrying a man.	I saw a man carrying a baby.
7604	0	She put a small monkey in the oven.	I put a large pizza in the oven.
7606	0	She used an elephant to get into her car	She used a key to get into her car.
7607	0	There are many aliens in China.	There are many people in China.
7608	1	He went to the grocery store to buy some fruits.	He went to the grocery store to buy a car.
7609	1	You are likely to find a mouthwash in the bathroom	You are likely to find a computer in the bathroom
7610	1	Clock can show time	Clock can show the temperature
7611	1	She got a high score, so she is brilliant	She got a high score, so she is popular
7612	0	I had chairs from Subway as my lunch	I had sandwich from Subway as my lunch
7613	0	There are countless suns in the sky	There is only one sun in the sky.
7614	1	coffee and coconut are brown	coffee and coconut are black
7615	0	Bags can be made of water.	Bags can be made of cloth.
7617	0	She hung an elevator on the wall.	She hung a picture frame on the wall.
7619	0	two man can't fall in love with each other	two man can fall in love with each other
7620	1	you need to be awake to stay up	you need to be asleep to stay up
7621	1	You can drink some hot milk before going to bed if you want to sleep better	You can drink some hot coffee before going to bed if you want to sleep better
7623	0	He put out the fire by pouring oil on it	He put out the fire by pouring water on it
7625	0	the soldier wears a down jacket to protect himself from a bullet	the soldier wears a body armor to protect himself from a bullet
7626	0	A car is used for skiing.	A car is used for driving.
7627	0	There are a lot of pandas	There are very few pandas
7628	0	He ate a bed.	He ate a sandwich.
7629	1	milk from the mother's breast is a perfect food for the human baby	milk from the mother's salary is a perfect food for the human baby
7630	0	Eating too much lettuce is unhealthy	Eating too much fast food is unhealthy.
7631	1	an addiction to tobacco would make you want to smoke	Smoking cigarettes is healthy
7632	0	The napkin put the food on the dinner plates.	The mother put the food on the dinner plates.
7633	1	The friends liked to eat tacos.	The friends liked to eat doorknobs.
7634	0	the man like to eat the stones.	the man like to eat the sugar.
7635	0	Nancy used a soap dish to carry lunch to her company	Nancy used a lunch box to carry lunch to her company.
7636	0	You can use a jellyfish to hold checks.	You can use a checkbook holder to hold checks.
7637	1	He put the letter in the mailbox	He put the child in the mailbox
7638	0	A stone has a medical effect	A drug has a medical effect
7639	0	The bar is useful when you have a hygiene issue.	The bathroom is useful when you have a hygiene issue.
7640	1	Cats hunt mice and birds	Mice hunt birds and cats
7641	0	She cut the meat with a fridge.	She cut the meat with a knife.
7642	0	He makes music with a tennis racket	He makes music with a drum and sticks
7643	0	I went to the hospital and had my hair curled	I went to the hairdresser's and had my hair curled
7644	1	A bird was flying in the sky	A dog was flying in the sky
7645	0	My uncle hit the golf ball into the hole with his lucky baseball bat..	My uncle hit the golf ball into the hole with his lucky golf club.
7646	1	We can have milk for breakfast.	We can have petrol for breakfast.
7647	1	I covered my quilt at the hotel	I washed up my quilt at the hotel
7648	1	The universe has many planets.	The universe has only one planet, that is Earth.
7649	0	Alex lives in the piano	Alex lives in the city
7650	0	The sun looks very square.	The sun looks very round.
7651	0	If there's nothing you can do, it's a bad idea to ask for help	If there's nothing you can do, it's a good idea to ask for help
7653	0	Jeff bought a star.	Jeff bought a diamond
7656	1	He put the groceries away in the cabinet.	He put the ice cream away in the cabinet.
7658	1	Tim iced his drink in an refrigerator	Tim iced his drink in an oven.
7659	1	Something you would find for sale in a hardware store is a hammer.	Something you would find for sale in a hardware store is a suit.
7660	0	He wrote on the paper with a cup.	He wrote on the paper with a pencil.
7661	0	Electronic devices bring nothing but harm to human beings	Electronic devices bring good and bad to human beings
7662	0	I used my blender to buy a game.	I used my computer to buy a game.
7663	1	A calculator can deal with numbers.	An air-conditioning can deal with numbers.
7664	0	the cook permitted Tom to adopt the homeless orphan	the judge permitted Tom to adopt the homeless orphan
7665	1	The angry kid told his teacher to back off.	The angry plant told his teacher to back off.
7666	0	He has hat on his nose	He has hat on his head
7667	0	The air in the room is bad so I close the window for ventilation	The air in the room is bad so I open the window for ventilation
7668	1	People need to wear down clothes in winter to resist the cold.	People need to wear short sleeves in winter to resist the cold.
7669	1	The ceiling is too low so he hit his head	The ceiling is too high so he hit his head
7670	1	You would look silly wearing a ball gown in a swimming pool.	You would look silly wearing a bathing suit in a swimming pool.
7671	1	I bought a new hat to wear this winter.	I bought a new bathing suit to wear this winter.
7672	1	he brushed his teeth with toothbrush	he brushed his teeth with paint brush
7673	0	Bricks are made from vegetables	Bricks are made from clay
7674	0	The air people breathe in is carbon dioxide.	The air people breathe in is oxygen.
7675	1	Movie theaters are good places to meet friends.	Movie theaters are good homes for people.
7676	0	wear a tie when riding a motorcycle	wear a helmet when riding a motorcycle
7677	0	He feels funny when he watches horror movies.	He feels terrified when he watches horror movies.
